Date,TA,M,RB,FG,MA,HC,V,RM,AG,combined
2015-10-27,-21764,-78130,190296,-10167,-40533,72465,26825,-79426,28332,87898
2015-10-28,-24430,-78046,189794,-10182,-41156,69841,27080,-79164,28620,82357
2015-10-29,-24430,-77938,190862,-10102,-39668,70870,29375,-77370,29508,91107
2015-10-30,-27598,-77986,190599,-10144,-41548,71206,31160,-77962,29808,87535
2015-11-02,-24988,-77538,195799,-9834,-40420,80251,33610,-72454,29976,114402
2015-11-03,-26416,-77668,194735,-9795,-43024,84684,34860,-76216,30426,111586
2015-11-04,-23308,-77536,195755,-10484,-40978,90107,34860,-75166,31570,124820
2015-11-05,-26828,-77283,191201,-9780,-41797,89461,32900,-74884,31435,114425
2015-11-06,-27208,-77427,188429,-9969,-41005,85366,34615,-77494,32488,107795
2015-11-09,-26088,-77206,190285,-10194,-39091,87550,33695,-75884,33468,116535
2015-11-10,-20768,-77167,195145,-10858,-35611,93109,32775,-73686,33348,136287
2015-11-11,-20428,-77383,198205,-10498,-33653,94814,32315,-73502,33678,143548
2015-11-12,-20484,-77009,199645,-11650,-35894,94814,34845,-65794,34028,152501
2015-11-13,-17976,-76669,201091,-11953,-33167,93812,35550,-60568,31436,161556
2015-11-16,-18584,-76581,201388,-11737,-33739,93404,32950,-59733,37556,164924
2015-11-17,-19442,-76965,206028,-11848,-20951,100204,35470,-55158,36956,194294
2015-11-18,-18896,-75333,214832,-14516,-20546,111891,39445,-47520,36760,226117
2015-11-19,-19884,-73091,217632,-15000,-17998,114327,41035,-43614,35840,239247
2015-11-20,-16768,-70151,226560,-16364,-11082,126327,41280,-30384,44884,294302
2015-11-23,-21652,-72355,224576,-13884,-14995,117518,32780,-44072,44509,252425
2015-11-24,-24102,-72455,222641,-11964,-15697,114028,33760,-46832,42009,241388
2015-11-25,-24102,-72690,221813,-12738,-17146,110011,33260,-51732,40979,227655
2015-11-26,-22602,-72678,226637,-12038,-16007,119311,34560,-50472,43850,250561
2015-11-27,-21752,-72678,232607,-14422,-14707,128363,35225,-48704,46631,270563
2015-11-30,-22350,-72678,231270,-12196,-16982,124788,35055,-51504,41990,257393
2015-12-01,-22350,-72678,226616,-9751,-15785,114908,34460,-54221,42615,243814
2015-12-02,-22100,-72810,230960,-9751,-14369,120158,35055,-47549,45945,265539
2015-12-03,-22388,-72785,228485,-12000,-14137,114558,35735,-50015,42494,249947
2015-12-04,-21238,-72545,225245,-10020,-15163,112798,35415,-51434,32464,235522
2015-12-07,-17590,-73103,227773,-11308,-12475,115918,36265,-44195,36871,258156
2015-12-08,-19140,-73211,227469,-10747,-13315,115090,35415,-46499,37117,252179
2015-12-09,-18510,-73301,228701,-12267,-13315,114250,35055,-46741,37429,251301
2015-12-10,-18762,-72611,227151,-9387,-14693,109420,34495,-52197,37039,240455
2015-12-11,-18058,-72401,226066,-9387,-15458,102246,34655,-51825,38578,234416
2015-12-14,-18558,-72520,227346,-8997,-15410,104276,35105,-52851,40098,238489
2015-12-15,-19108,-72376,224738,-8601,-15680,98696,34705,-54957,39196,226613
2015-12-16,-18858,-73042,224086,-9405,-14820,95438,34630,-51195,37768,224602
2015-12-17,-19690,-72187,218416,-6740,-15534,89354,33805,-55191,39028,211261
2015-12-18,-21354,-71294,212422,-5705,-16414,83880,32265,-58829,34600,189571
2015-12-21,-21418,-71567,215068,-665,-16336,88085,31680,-58101,34120,200866
2015-12-22,-20560,-71751,216888,-1740,-17002,91033,31680,-57394,34795,205949
2015-12-23,-20816,-72076,216020,-896,-17326,89065,30960,-57394,33647,201184
2015-12-24,-21328,-72544,214447,-1760,-17170,88113,31200,-55794,32837,198001
2015-12-25,-19716,-73111,213947,-4200,-15170,88708,31380,-53219,34812,203431
2015-12-28,-21080,-72436,209228,-2950,-16853,83763,31295,-56075,34110,189002
2015-12-29,-22744,-72462,210931,-2446,-17405,81306,31300,-56987,34486,185979
2015-12-30,-22498,-72222,210235,-2446,-18399,79538,31300,-57111,36253,184650
2015-12-31,-21322,-73374,211243,-4726,-17107,81458,31300,-51743,34843,190572
2016-01-04,-23402,-73121,210693,-3261,-18031,78966,31280,-53118,34099,184105
2016-01-05,-22090,-73213,212175,-4701,-17149,80301,31220,-51636,34004,188911
2016-01-06,-20452,-73015,212421,-4075,-16834,82821,31040,-53688,29747,187965
2016-01-07,-20304,-72448,213849,-3109,-17692,84669,30950,-55284,29852,190483
2016-01-08,-19008,-73128,214215,-3109,-15924,86451,30785,-53589,30524,197217
2016-01-11,-14108,-73148,216519,-4138,-14889,88531,30740,-53220,36685,212972
2016-01-12,-14528,-73001,215999,-6364,-14083,87820,30800,-52976,38215,211882
2016-01-13,-14096,-72701,213548,-4084,-15447,86357,30820,-55016,33055,202436
2016-01-14,-13932,-72653,211806,-2944,-14439,84953,30820,-55448,35959,204122
2016-01-15,-14382,-71786,205176,3482,-17283,81796,30820,-63485,35487,189825
2016-01-18,-17766,-71735,203499,5822,-19715,80971,30820,-62937,33663,182622
2016-01-19,-15174,-71815,206361,3872,-18777,82489,30820,-63777,33891,187890
2016-01-20,-16142,-72482,207279,4674,-18777,82903,30805,-62972,32051,187339
2016-01-21,-19152,-71738,206349,9474,-19440,82045,30945,-66932,32995,184546
2016-01-22,-19410,-72206,205075,5414,-19440,81517,31065,-65862,33227,179380
2016-01-25,-18318,-71990,204635,5414,-19248,81832,30925,-66066,29167,176351
2016-01-26,-20294,-72016,203725,7862,-20376,81896,31050,-65860,28582,174569
2016-01-27,-18374,-72066,206860,5384,-19577,84904,31000,-65860,30233,182504
2016-01-28,-20002,-72664,206955,2216,-19297,84254,31240,-63032,32627,182297
2016-01-29,-18922,-72092,206611,2216,-19223,83954,31240,-65144,31252,179892
2016-02-01,-19194,-71832,206951,2216,-19367,83954,31400,-65945,32482,180665
2016-02-02,-18798,-71936,206271,2736,-19605,83895,31500,-65775,32119,180407
2016-02-03,-21450,-72071,204087,9912,-21365,81401,32160,-65945,26197,172926
2016-02-04,-22026,-72253,204823,9912,-20915,82083,32160,-65010,26071,174845
2016-02-05,-22488,-72617,202415,12984,-22140,81411,32460,-62852,16858,166031
2016-02-15,-22360,-72981,202996,9386,-22264,80709,32730,-62372,17857,163701
2016-02-16,-21244,-73289,203304,19646,-22012,80964,31430,-60503,17695,175991
2016-02-17,-21884,-73269,202860,20169,-22108,80614,32090,-61043,18553,175982
2016-02-18,-22524,-73215,202203,20636,-22264,79781,34290,-60331,17261,175837
2016-02-19,-22908,-73095,198913,26300,-22232,76136,34940,-63152,19263,174165
2016-02-22,-22588,-73255,199729,26300,-22232,77340,36020,-62600,19263,177977
2016-02-23,-21756,-73339,200065,29583,-22192,77116,34780,-60536,19551,183272
2016-02-24,-22140,-73353,200542,34896,-22188,77308,36705,-60536,20547,191781
2016-02-25,-19012,-73353,200885,36924,-22328,77460,36165,-59726,22563,199578
2016-02-26,-19952,-73223,199334,34892,-22346,76995,35595,-57402,29779,203672
2016-02-29,-27692,-73331,198164,40590,-22058,76719,37645,-58398,26963,198602
2016-03-01,-27004,-73037,196917,40026,-22046,76647,37225,-58731,28619,198616
2016-03-02,-27992,-73802,197546,38920,-22126,76627,39105,-61238,27611,194651
2016-03-03,-29136,-75179,196394,41755,-21676,76715,41310,-63854,21844,188173
2016-03-04,-32400,-76609,194238,61915,-20986,77289,46250,-69794,17626,197529
2016-03-07,-31296,-74637,191382,71741,-21206,79031,43350,-65010,19098,212453
2016-03-08,-30514,-74355,193776,69227,-20590,75972,46200,-65076,22579,217219
2016-03-09,-29584,-73837,193636,63884,-21382,76523,42210,-63942,22637,210145
2016-03-10,-30060,-74032,193758,64682,-21382,75711,43065,-64692,20437,207487
2016-03-11,-29584,-74072,193797,64682,-21423,75135,42005,-64598,20437,206379
2016-03-14,-29276,-73934,193797,59677,-22098,74831,39805,-63833,22597,201566
2016-03-15,-29640,-73307,193797,60823,-20658,75167,45745,-63274,22279,210932
2016-03-16,-30620,-74299,193797,59048,-19362,76255,50685,-64381,20511,211634
2016-03-17,-31544,-75579,193797,67144,-17162,77105,53505,-65488,15987,217765
2016-03-18,-30844,-75408,193826,64021,-16007,77663,51860,-65007,18796,218900
2016-03-21,-31494,-76731,193848,63073,-17033,77758,49700,-66624,16312,208809
2016-03-22,-31278,-76833,193988,61877,-17348,78438,49940,-66690,18803,210897
2016-03-23,-29550,-77038,193623,55023,-20793,76863,43595,-67554,21355,195524
2016-03-24,-30438,-78592,194071,54105,-19855,78174,42575,-67626,21355,193769
2016-03-25,-31076,-77321,193707,53601,-20377,76920,38775,-67208,21478,188499
2016-03-28,-31316,-76916,193923,53601,-22785,77404,35625,-67082,22175,184629
2016-03-29,-30692,-77126,193555,55698,-22731,76502,39140,-67118,20863,188091
2016-03-30,-31724,-76454,193739,55476,-22496,77146,37950,-66667,21745,188715
2016-03-31,-32228,-76661,194195,56536,-22181,78779,41310,-66694,21283,194339
2016-04-01,-30692,-76927,194204,55087,-24155,79055,38910,-66894,23383,191971
2016-04-05,-30620,-76696,194096,58271,-23212,78848,37170,-66766,23341,194432
2016-04-06,-30428,-76671,194186,62031,-23144,79248,36890,-66808,23071,198375
2016-04-07,-29924,-76255,194236,61339,-23516,79573,35135,-66745,22977,196820
2016-04-08,-30584,-77263,195303,62417,-24496,82329,35540,-66969,21097,197374
2016-04-11,-30520,-78523,195915,66943,-23971,84732,35800,-67225,18601,201752
2016-04-12,-31576,-79671,196023,65553,-23131,84784,35800,-67340,17836,198278
2016-04-13,-33628,-80309,195617,65991,-22011,83384,37100,-67340,17581,196385
2016-04-14,-31690,-80442,195185,66135,-22331,82394,36840,-67368,16981,195704
2016-04-15,-31366,-81147,197460,67404,-22303,87132,36320,-66952,17746,204294
2016-04-18,-31570,-81159,200060,66236,-22290,92678,36320,-66742,9446,202979
2016-04-19,-32902,-81567,202860,69692,-22062,98976,38010,-64825,7846,216028
2016-04-20,-36034,-81687,207326,71900,-21312,104542,42690,-62649,3191,227967
2016-04-21,-33622,-81975,203389,67870,-21808,98377,40350,-66465,6491,212607
2016-04-22,-36562,-82031,203613,70664,-21556,99007,42270,-66545,6950,215810
2016-04-25,-36142,-81707,201741,68897,-21565,93605,42020,-65570,7262,208541
2016-04-26,-36558,-81635,200389,67977,-21509,91538,42770,-65435,4939,202476
2016-04-27,-35334,-81747,201264,67321,-21573,93518,42770,-66185,5225,205259
2016-04-28,-35202,-81787,202314,67846,-21521,94766,43420,-66423,3685,207098
2016-04-29,-34696,-80852,199214,65602,-21571,89934,40315,-63941,3552,197557
2016-05-03,-34476,-81332,197270,65528,-21580,87860,37835,-65201,4980,190884
2016-05-04,-33882,-81320,195566,65283,-21556,85714,36855,-64561,4815,186914
2016-05-05,-33288,-81944,196302,64767,-21448,86778,36995,-65745,5277,187694
2016-05-06,-32760,-81202,192760,64101,-21303,82202,35735,-64861,5355,180027
2016-05-09,-32448,-81215,192529,64132,-21373,82488,36170,-65469,6135,180949
2016-05-10,-32640,-79733,192750,64500,-21535,82698,36590,-62239,5641,186032
2016-05-11,-31808,-79061,191838,64680,-21495,81501,37040,-61797,5433,186331
2016-05-12,-30968,-79325,191148,64624,-20967,80741,35990,-63657,5875,183461
2016-05-13,-31178,-79073,191428,64819,-21147,81461,35370,-62766,5277,184191
2016-05-16,-32288,-78698,192117,64806,-21413,82243,35670,-61716,5498,186219
2016-05-17,-31648,-78378,191517,64619,-20888,81433,37065,-60569,5846,188997
2016-05-18,-30496,-78468,191433,64652,-20208,81238,37665,-60057,6902,192661
2016-05-19,-30688,-78126,191649,64847,-20316,81733,39465,-59628,7166,196102
2016-05-20,-29226,-78846,190401,64495,-19516,79858,37215,-61833,7530,190078
2016-05-23,-28758,-80820,190412,64486,-19276,80110,36130,-64830,7922,185376
2016-05-24,-28986,-79620,190132,64489,-19978,79499,36280,-64966,7908,184758
2016-05-25,-29386,-78164,190402,64463,-21268,80227,35830,-62501,7278,186881
2016-05-26,-28546,-78434,191102,64413,-20152,81566,34630,-63255,7873,189197
2016-05-27,-29250,-77188,190842,64268,-21268,81132,37110,-60987,9043,193702
2016-05-30,-30816,-77608,190743,64158,-22193,80558,38310,-60957,8623,190818
2016-05-31,-28716,-78202,190539,64149,-20789,80108,38310,-61603,8535,192331
2016-06-01,-29156,-76942,190594,64133,-22389,80123,37650,-59188,8463,193288
2016-06-02,-34700,-76942,190968,64187,-22430,80438,36975,-58348,8263,188411
2016-06-03,-35436,-75718,191617,64278,-22820,81608,36270,-57508,6415,188706
2016-06-06,-35046,-75157,191749,64251,-22220,81938,36035,-56620,6125,191055
2016-06-07,-35730,-74545,191881,64251,-21900,82118,33830,-55333,5110,189682
2016-06-08,-34894,-71065,192505,64361,-20724,82781,31470,-51241,1195,194388
2016-06-13,-36522,-73683,191543,64001,-20122,81431,30210,-52825,1165,185198
2016-06-14,-34926,-73139,191403,64082,-20423,81323,30210,-51215,682,187997
2016-06-15,-35074,-74133,191515,63507,-20791,81323,30820,-55007,-638,181522
2016-06-16,-36480,-73743,191651,63631,-21799,81392,33610,-53207,1144,186199
2016-06-17,-39070,-73533,191481,63551,-23416,80817,41360,-52931,1069,189328
2016-06-20,-35542,-73728,191607,63874,-22975,81392,42885,-53867,943,194589
2016-06-21,-37572,-74112,192481,63891,-23251,82312,50570,-54623,1476,201172
2016-06-22,-37968,-74576,192443,63981,-22614,82174,55890,-57042,1452,203740
2016-06-23,-35550,-75408,192363,63821,-20605,81982,57140,-57342,372,206773
2016-06-24,-38878,-73713,195179,64429,-23790,85032,61985,-52976,84,217352
2016-06-27,-39064,-72509,194995,64303,-26790,84850,57585,-48462,260,215168
2016-06-28,-38600,-72917,194932,64363,-27150,84550,57025,-50318,-1063,210822
2016-06-29,-40688,-72569,196818,64819,-28630,86890,61505,-48638,-1127,218380
2016-06-30,-39428,-71669,197021,65469,-28110,87154,63365,-44246,-2289,227267
2016-07-01,-43604,-71739,199225,65789,-31329,89563,71365,-44173,-3093,232004
2016-07-04,-42428,-72879,198937,65766,-29054,88843,68350,-49794,-3087,224654
2016-07-05,-39884,-74719,197716,64954,-27704,87741,63150,-58218,-3265,209771
2016-07-06,-38918,-75783,198004,65022,-27564,88515,62145,-62880,-3318,205223
2016-07-07,-37826,-76659,199447,63999,-26052,90225,52245,-66576,-3830,194973
2016-07-08,-38090,-75790,198901,64454,-26268,89637,53895,-65295,-2920,198524
2016-07-11,-39102,-75502,203329,65290,-27612,94733,60735,-64135,-2904,214832
2016-07-12,-38918,-74710,202427,65334,-28242,93275,55320,-58795,-2880,212811
2016-07-13,-38868,-74390,202934,65526,-28561,93836,57795,-56022,-3050,219200
2016-07-14,-38768,-75328,202974,65472,-27198,93998,59650,-63414,-3194,214192
2016-07-15,-37218,-75846,196380,64752,-26022,84870,58855,-65206,-3608,196957
2016-07-18,-37426,-75516,193652,64812,-26022,81792,54535,-62480,-3657,189690
2016-07-19,-37686,-76104,193993,64652,-25602,82872,52060,-65530,-3867,184788
2016-07-20,-40008,-76296,196690,64696,-26502,86472,58270,-64858,-4413,194051
2016-07-21,-38928,-76734,194365,64577,-24859,83820,56680,-69041,-3993,185887
2016-07-22,-38044,-76728,195032,64784,-24549,85744,53620,-69090,-4233,186536
2016-07-25,-36120,-76760,195626,64729,-24421,86864,51370,-68354,-3946,188988
2016-07-26,-36336,-76709,197651,64705,-24285,88684,52410,-68264,-3976,193880
2016-07-27,-36672,-76670,199325,64689,-24985,90448,55980,-68129,-2986,201000
2016-07-28,-32712,-76780,197624,64685,-24615,88000,52955,-69614,-3304,196239
2016-07-29,-35352,-76734,199622,64639,-28263,91256,61355,-67994,-2849,205680
2016-08-01,-35294,-76778,199908,64623,-28503,91046,59430,-70289,-2854,201289
2016-08-02,-36674,-76802,199241,64625,-27985,90248,66190,-70001,-2650,206192
2016-08-03,-36550,-76758,197907,64647,-27719,88234,68045,-67551,-3322,206933
2016-08-04,-36178,-76680,200459,64663,-27756,91540,70795,-64601,-2962,219280
2016-08-05,-36562,-76669,202289,64893,-27718,94504,75475,-65264,-3910,227038
2016-08-08,-38482,-76641,201535,65148,-28934,93250,73090,-63833,-3870,221263
2016-08-09,-38014,-76545,201445,64740,-27968,93328,71410,-60701,-2844,224851
2016-08-10,-38394,-76587,201445,64560,-28804,92977,72810,-62639,-3092,222276
2016-08-11,-39460,-76563,200856,65158,-28804,92457,71650,-63755,-3172,218367
2016-08-12,-39628,-76447,200174,64951,-29640,90897,72535,-61090,-3540,218212
2016-08-15,-38788,-76402,203429,66121,-29264,94817,73205,-61906,-3243,227969
2016-08-16,-41560,-76450,202158,65842,-28896,93686,75245,-62389,-3893,223743
2016-08-17,-40442,-76695,202747,66012,-28368,94926,75615,-66152,-3581,224062
2016-08-18,-40606,-76948,203305,66228,-28032,95606,76415,-68804,-3833,223331
2016-08-19,-36046,-76576,202871,66540,-24602,95726,78465,-67400,-5615,233363
2016-08-22,-36686,-76676,204204,66540,-24602,98006,76390,-68744,-5252,233180
2016-08-23,-36154,-77060,203917,64524,-24446,97952,70510,-69800,-5427,224016
2016-08-24,-37066,-77553,202971,65490,-25559,97040,68285,-68216,-5811,219581
2016-08-25,-36676,-79074,200176,66222,-23909,94019,66565,-71752,-5821,209750
2016-08-26,-36508,-78570,199051,64052,-22427,93226,62425,-72058,-5877,203314
2016-08-29,-35132,-79437,196576,63236,-22915,90064,66105,-73450,-5796,199251
2016-08-30,-34164,-82245,195256,62495,-23287,87040,59205,-77857,-5782,180661
2016-08-31,-35856,-81517,195656,62660,-24527,87925,59205,-77637,-5776,180133
2016-09-01,-37872,-81425,195820,62868,-25157,89008,59205,-77328,-5731,179388
2016-09-02,-38832,-82069,197080,63336,-27929,89936,59640,-80156,-5537,175469
2016-09-05,-38124,-81237,196684,64237,-29977,88411,69430,-77456,-5485,186483
2016-09-06,-36564,-78534,192958,62817,-29187,82767,67765,-73556,-5347,183119
2016-09-07,-39814,-77000,193004,61665,-29698,84549,72220,-72849,-5339,186738
2016-09-08,-39550,-77448,193004,61799,-28775,85013,73420,-73819,-5507,188137
2016-09-09,-34218,-77684,190820,59264,-29120,81886,68660,-73407,-5919,180282
2016-09-12,-33598,-78659,189808,57574,-28984,81350,69280,-74547,-5779,176445
2016-09-13,-32926,-80591,189676,57244,-29644,82628,79010,-78163,-5863,181371
2016-09-14,-34846,-75621,190004,57744,-31386,81788,101175,-70855,-5793,212210
2016-09-19,-33504,-75305,190862,57744,-31453,82340,99835,-68594,-5625,216300
2016-09-20,-32904,-74477,190751,57789,-30004,81116,101855,-67444,-5324,221358
2016-09-21,-35344,-76083,192046,57495,-29211,83632,101340,-70319,-5065,218491
2016-09-22,-35710,-77955,192760,57543,-28851,86185,98740,-71683,-4974,216055
2016-09-23,-33070,-79155,192760,57295,-28261,86440,99270,-73513,-5366,216400
2016-09-26,-33326,-81504,191332,57475,-28674,83324,95560,-77022,-5456,201709
2016-09-27,-32174,-80994,191977,57595,-30294,84514,92380,-76248,-6024,200732
2016-09-28,-33582,-78558,191599,58075,-32634,83120,90300,-75486,-5936,196898
2016-09-29,-33078,-79350,190759,54964,-32013,81662,99055,-79266,-6090,196643
2016-09-30,-35766,-79089,191447,54784,-35795,82922,113475,-80258,-10136,201584
2016-10-10,-41886,-78021,194071,54876,-37506,88994,124185,-78269,-9655,216789
2016-10-11,-40206,-80296,194422,55011,-38339,91574,127300,-81053,-9595,218818
2016-10-12,-34366,-82624,194644,54516,-37436,90942,127735,-81865,-9611,221935
2016-10-13,-34650,-78938,195936,54467,-37296,93984,130035,-79576,-9546,234416
2016-10-14,-39070,-76826,197112,55736,-38256,95939,139435,-75442,-9594,249034
2016-10-17,-41314,-74276,196940,56096,-38656,94859,141535,-73930,-9946,251308
2016-10-18,-41680,-77675,196588,56306,-38756,96861,150805,-76758,-9906,255785
2016-10-19,-47170,-73723,198388,57166,-38560,100909,158605,-71958,-10113,273544
2016-10-20,-44290,-75945,197636,57810,-38510,100063,153455,-71067,-9683,269469
2016-10-21,-46994,-72645,198247,58104,-38510,101393,165225,-69579,-9963,285278
2016-10-24,-46308,-73617,204071,58752,-38414,111095,179785,-71579,-10227,313558
2016-10-25,-45252,-66968,202487,58447,-38390,107399,176215,-65296,-10575,318067
2016-10-26,-44608,-61973,202071,56863,-38489,105789,180055,-61357,-10323,328028
2016-10-27,-47608,-62694,206219,57713,-37739,113069,202850,-61721,-10395,359694
2016-10-28,-48392,-68153,208559,57624,-35972,121846,223145,-64976,-10668,383013
2016-10-31,-45854,-69134,208799,61437,-36485,128902,221900,-65481,-10967,393117
2016-11-01,-42726,-77000,207884,62613,-36969,129634,213500,-74501,-12176,370259
2016-11-02,-43606,-76080,211223,64092,-36553,132175,215500,-74501,-11840,380410
2016-11-03,-41758,-77780,211927,63255,-37294,132435,207360,-76493,-11213,370439
2016-11-04,-44166,-73841,221911,68155,-36510,153515,210735,-73133,-11293,415373
2016-11-07,-44586,-71341,218677,67731,-36594,144773,228620,-71670,-11634,423976
2016-11-08,-46266,-70953,227277,71283,-36074,162912,248695,-72664,-13031,471179
2016-11-09,-51054,-63113,227965,73961,-35752,162722,247675,-64168,-13240,484996
2016-11-10,-59454,-63015,231967,78699,-34808,171668,265000,-61753,-13681,514623
2016-11-11,-45986,-74279,226883,72065,-37184,161604,249000,-68908,-11169,472026
2016-11-14,-45146,-73083,223853,68845,-37906,153297,249580,-69014,-11183,459243
2016-11-15,-46134,-69771,223209,70445,-37702,152556,250540,-67053,-11327,464763
2016-11-16,-46058,-70247,223289,70833,-37352,152658,243680,-67018,-11175,458610
2016-11-17,-46058,-70850,222149,67962,-37604,150618,227510,-67447,-10833,435447
2016-11-18,-47274,-66974,220969,67962,-37124,148668,227740,-65463,-11103,437401
2016-11-21,-48642,-62214,224465,73450,-36872,158125,232490,-63663,-11453,465686
2016-11-22,-48528,-60673,225815,74056,-36806,162976,230930,-63373,-11376,473021
2016-11-23,-49680,-61258,226175,74056,-36582,163480,235805,-64011,-11046,476939
2016-11-24,-49500,-61995,229430,75016,-37052,170956,235235,-64011,-10926,487153
