Date,TA,M,RB,FG,MA,HC,V,RM,AG,combined
2021-01-28,-4635,-7795,56125,25415,-14490,68845,33555,-3300,17515,171235
2021-01-29,-5015,-7635,55665,25810,-14490,68235,31305,-3300,17515,168090
2021-02-01,-5095,-8215,55005,24725,-14490,67735,31680,-3300,17515,165560
2021-02-02,-4945,-8205,55235,24660,-14490,68085,33405,-3300,17515,167960
2021-02-03,-5205,-7595,55795,26100,-14490,68505,36480,-3300,17515,173805
2021-02-04,-5125,-7385,56035,26700,-14490,69015,36180,-3300,17515,175145
2021-02-05,-5255,-7865,56695,27100,-14490,70015,36555,-3300,17515,176970
2021-02-08,-5295,-7305,57385,27980,-14495,70565,37305,-3300,17515,180355
2021-02-09,-5175,-7755,57315,27900,-15305,70615,37455,-3300,17515,179265
2021-02-10,-5965,-7685,58675,29540,-14315,71615,41880,-3300,17515,187960
2021-02-18,-5945,-7875,58555,29460,-13800,71425,44950,-3300,17515,190985
2021-02-19,-6555,-7360,59115,31100,-13805,72615,48750,-3300,17515,198075
2021-02-22,-7285,-7360,58875,31220,-13725,72560,48850,-3300,17515,197350
2021-02-23,-8030,-7360,59425,31300,-13705,72760,47750,-3300,17515,196355
2021-02-24,-8030,-7365,60085,33340,-13055,74600,48300,-3305,17515,202085
2021-02-25,-8030,-8775,60045,33020,-13585,74420,48450,-4795,17515,198265
2021-02-26,-8030,-8800,59815,34260,-13295,74000,46800,-4950,17515,197315
2021-03-01,-8030,-8800,60665,34420,-13345,75140,46850,-4950,17515,199465
2021-03-02,-8030,-8800,61915,34700,-13255,77600,49500,-4950,17515,206195
2021-03-03,-8030,-8800,62135,33860,-13625,77580,47700,-4950,17515,203385
2021-03-04,-8030,-8800,60635,34500,-13175,74820,48900,-4950,17515,201415
2021-03-05,-8030,-8800,61185,33740,-12465,76200,51450,-4950,17515,205845
2021-03-08,-8030,-8800,59855,31860,-12735,73660,50050,-4950,17515,198425
2021-03-09,-8030,-8800,59675,32700,-13765,73355,49250,-4950,17515,196950
2021-03-10,-8030,-8800,60445,31740,-13775,74325,51400,-4950,17515,199870
2021-03-11,-8030,-8800,60725,31260,-13875,74785,51950,-4950,17515,200580
2021-03-12,-8030,-8800,61215,33220,-14125,75685,55150,-4950,17515,206880
2021-03-15,-8030,-8800,60455,33380,-13965,74220,55300,-4950,17515,205125
2021-03-16,-8030,-8800,61205,35020,-13985,75475,55350,-4950,17515,208800
2021-03-17,-8030,-8800,61005,35380,-14315,75505,53750,-4950,17515,207060
2021-03-18,-8030,-8800,60835,35060,-15245,75785,52250,-4950,17515,204420
2021-03-19,-8030,-8800,61285,36100,-15015,76455,52295,-4950,17515,206855
2021-03-22,-8030,-8800,60855,36420,-15055,76445,51670,-4950,17515,206070
2021-03-23,-8030,-8800,61455,35340,-15085,76565,51295,-4950,17515,205305
2021-03-24,-8030,-8800,61295,34940,-15115,76425,51645,-4950,17515,204925
2021-03-25,-8030,-8800,62355,37100,-15025,77035,52595,-4950,17515,209795
2021-03-26,-8030,-8800,62885,36935,-14805,78405,52370,-4950,17515,211525
2021-03-29,-8030,-8800,63105,36570,-14625,78905,51665,-4950,17515,211355
2021-03-30,-8030,-8800,62595,35205,-15035,78675,51015,-4950,17515,208190
2021-03-31,-8030,-8800,63435,36085,-14965,79175,52815,-4950,17515,212280
2021-04-01,-8030,-8800,65285,36265,-14365,80635,54515,-4950,17515,218070
2021-04-02,-8030,-8800,65560,37085,-14125,80775,54510,-4950,17515,219540
2021-04-06,-8030,-8800,65560,36945,-14035,80655,54280,-4955,17515,219135
2021-04-07,-8030,-8800,65555,37245,-14105,80445,54125,-5165,17515,218785
2021-04-08,-8030,-8800,65085,35865,-14195,80295,53295,-5185,17515,215845
2021-04-09,-8030,-8800,64255,36885,-15065,79395,52445,-5925,17515,212675
2021-04-12,-8030,-8800,65565,37385,-14965,80775,52845,-6225,17515,216065
2021-04-13,-8030,-8800,65565,37425,-14765,80925,54245,-6395,17515,217685
2021-04-14,-8030,-8800,65475,38325,-14135,80675,55095,-6145,17515,219975
2021-04-15,-8030,-8800,65565,38685,-13695,80875,55945,-5875,17515,222185
2021-04-16,-8030,-8800,65225,38705,-13645,80445,56245,-5405,17515,222255
2021-04-19,-8030,-8800,66055,39365,-13735,81035,56245,-4995,17515,224655
2021-04-20,-8030,-8800,66285,39065,-14175,81585,54245,-4685,17515,223005
2021-04-21,-8030,-8800,66485,38825,-14215,82265,57095,-4365,17515,226775
2021-04-22,-8030,-8800,67395,39385,-14515,82645,58245,-4315,17515,229525
2021-04-23,-8030,-8800,68115,39645,-13935,84110,56695,-4285,17515,231030
2021-04-26,-8030,-8800,68515,40425,-13705,84405,57095,-4035,17515,233385
2021-04-27,-8030,-8800,67985,40725,-13925,83795,57695,-4505,17515,232455
2021-04-28,-8030,-8800,68855,41625,-13745,84685,56695,-4595,17515,234205
2021-04-29,-8030,-8800,68315,42465,-13855,83805,56895,-4635,17515,233675
2021-04-30,-8030,-8800,70855,44265,-12955,86205,59095,-3645,17515,244505
2021-05-06,-8030,-8800,71150,44665,-12515,86895,60695,-3095,17515,248480
2021-05-07,-8030,-8800,71150,47245,-12615,90235,61395,-3405,17515,254690
2021-05-10,-8030,-8800,71150,49385,-12675,92245,60195,-3945,17515,257040
2021-05-11,-8030,-8800,71150,51345,-11195,93855,60795,-2935,17515,263700
2021-05-12,-8030,-8800,71150,50685,-10715,91185,58945,-3715,17515,258220
2021-05-13,-8030,-8800,71150,48725,-10925,88305,59095,-4565,17515,252470
2021-05-14,-8030,-8800,71150,48665,-11485,85865,58845,-4655,17515,249070
2021-05-17,-8030,-8800,71150,50005,-11365,86165,60195,-4615,17515,252220
2021-05-18,-8030,-8800,71150,47605,-11715,83555,58345,-4725,17515,244900
2021-05-19,-8030,-8800,71150,46800,-12755,82430,55795,-4845,17515,239260
2021-05-20,-8030,-8800,71150,46800,-13135,82430,53645,-5405,17515,236170
2021-05-21,-8030,-8800,71150,46800,-12505,82430,54240,-5295,17515,237505
2021-05-24,-8030,-8800,71150,46800,-12405,82430,54465,-5285,17515,237840
2021-05-25,-8030,-8800,71150,46800,-11445,82430,54115,-5415,17515,238320
2021-05-26,-8030,-8800,71150,46800,-12575,82430,53740,-5705,17515,236525
2021-05-27,-8030,-8800,71150,46800,-12605,82430,54040,-5085,17515,237415
2021-05-28,-8030,-8800,71150,46800,-12755,82430,54815,-5215,17515,237910
2021-05-31,-8030,-8800,71150,46800,-12595,82430,55790,-4995,17515,239265
2021-06-01,-8030,-8800,71150,46800,-13085,82430,54865,-4535,17515,238310
2021-06-02,-8030,-8800,71150,46800,-12875,82430,54990,-4265,17515,238915
2021-06-03,-8030,-8800,71150,46800,-13175,82430,54765,-4915,17515,237740
2021-06-04,-8030,-8800,71150,46800,-13775,82430,53965,-4275,17515,236980
2021-06-07,-8030,-8800,71150,46800,-13835,82430,53990,-4125,17515,237095
2021-06-08,-8030,-8800,71150,46800,-13590,82430,55015,-4195,17515,238295
2021-06-09,-8030,-8800,71150,46800,-13590,82430,55015,-4015,17515,238475
2021-06-10,-8030,-8800,71150,46800,-13590,82430,55490,-3925,17515,239040
2021-06-11,-8030,-8800,71150,46800,-13590,82430,55135,-5210,17515,237400
2021-06-15,-8030,-8800,71150,46800,-13590,82430,54485,-5735,17515,236225
2021-06-16,-8030,-8800,71150,46795,-13590,82430,53135,-6095,17515,234510
2021-06-17,-8030,-8800,71150,46075,-13595,82430,52530,-6805,17515,232470
2021-06-18,-8030,-8800,71150,46095,-13695,82430,51800,-6555,17515,231910
2021-06-21,-8030,-8800,71150,47115,-12740,82430,51545,-6385,17515,233800
2021-06-22,-8030,-8800,71150,47115,-12740,82430,52145,-6425,17515,234360
2021-06-23,-8030,-8800,71150,48915,-12740,82430,51520,-6295,17515,235665
2021-06-24,-8030,-8800,71150,50295,-12740,82430,52045,-6275,17515,237590
2021-06-25,-8030,-8800,71150,49555,-12745,82430,52965,-5925,17515,238115
2021-06-28,-8030,-8800,71150,49535,-12695,82430,52715,-5765,17515,238055
2021-06-29,-8030,-8800,71150,49755,-12495,82430,52615,-5595,17515,238545
2021-06-30,-8030,-8800,71150,49075,-12495,82430,53115,-4345,17515,239615
2021-07-01,-8030,-8800,71150,49955,-12225,82430,53015,-3715,17515,241295
2021-07-02,-8030,-8800,71150,49515,-11965,82425,54865,-3975,17515,242700
2021-07-05,-8030,-8800,71150,50375,-11845,83675,54165,-4145,17515,244060
2021-07-06,-8030,-8800,71150,50515,-12595,85155,53365,-4775,17515,243500
2021-07-07,-8030,-8800,71150,51115,-12745,85015,54865,-4715,17515,245370
2021-07-08,-8030,-8800,71150,50975,-12265,85285,55515,-4780,17515,246565
2021-07-09,-8030,-8800,71150,51915,-12025,85375,55265,-4460,17515,247905
2021-07-12,-8030,-8800,71150,52935,-11815,85875,55315,-4180,17515,249965
2021-07-13,-8030,-8800,71150,54795,-11525,87315,55665,-3660,17515,254425
2021-07-14,-8030,-8800,71150,54775,-11755,87185,57165,-3040,17515,256165
2021-07-15,-8030,-8800,71150,55695,-11205,87005,58715,-2920,17515,259125
2021-07-16,-8030,-8800,71150,55735,-10745,86715,59615,-2440,17515,260715
2021-07-19,-8030,-8800,71150,55635,-11015,87105,58665,-2160,17515,260065
2021-07-20,-8030,-8800,71150,54895,-11105,86845,57665,-2285,17515,257850
2021-07-21,-8030,-8800,71145,56035,-10925,87375,57465,-3755,17515,258025
2021-07-22,-8030,-8800,71275,56415,-11095,87715,58410,-5705,17515,257700
2021-07-23,-8030,-8800,71665,54295,-11415,87665,58635,-7295,17515,254235
2021-07-26,-8030,-8800,71115,52015,-11545,86930,56610,-6485,17515,249325
2021-07-27,-8030,-8800,71225,53035,-11465,86190,57435,-6305,17515,250800
2021-07-28,-8030,-8800,72005,53775,-11105,90265,57960,-5225,17515,258360
2021-07-29,-8030,-8800,72025,53955,-10365,91105,58860,-3965,17515,262300
2021-07-30,-8030,-8800,68505,52355,-11065,87125,55335,-3995,17515,248945
2021-08-02,-8030,-8800,66600,50575,-11525,85325,53535,-3935,17515,241260
2021-08-03,-8030,-8800,66600,51695,-11355,88015,54955,-5045,17515,245550
2021-08-04,-8030,-8800,66600,49695,-11465,86930,55355,-5555,17515,242245
2021-08-05,-8030,-8800,66600,50355,-11255,86930,56055,-5075,17515,244295
2021-08-06,-8030,-8800,66600,51355,-11705,86930,55655,-3370,17515,246150
2021-08-09,-8030,-8800,66600,53435,-11275,86930,56700,-2330,17515,250745
2021-08-10,-8030,-8800,66600,53315,-10795,86930,58875,-2490,17515,253120
2021-08-11,-8030,-8800,66600,50515,-10545,86930,58875,-5890,17515,247170
2021-08-12,-8030,-8800,66600,50550,-10425,86930,59175,-2530,17510,250980
2021-08-13,-8030,-8800,66600,50550,-10365,86930,59475,-935,17090,252515
2021-08-16,-8030,-8800,66600,50550,-10245,86930,61875,-275,16670,255275
2021-08-17,-8030,-8800,66600,50550,-10285,86930,60000,-275,16835,253525
2021-08-18,-8030,-8800,66600,50550,-10705,86930,60375,-2285,18290,252925
2021-08-19,-8030,-8800,66600,50550,-10735,86930,60300,-3455,18110,251470
2021-08-20,-8030,-8800,66600,50550,-9625,86930,60225,-4295,18455,252010
2021-08-23,-8030,-8800,66600,50550,-10460,86930,61650,-4145,17390,251685
2021-08-24,-8030,-8800,66600,50550,-10460,86930,62625,-4535,17315,252195
2021-08-25,-8030,-8800,66600,50550,-10460,86930,61125,-3245,17765,252435
2021-08-26,-8030,-8800,66600,50550,-10460,86930,60375,-3515,17300,250950
2021-08-27,-8030,-8800,66600,50550,-10460,86930,62775,-3185,16700,253080
2021-08-30,-8030,-8800,66600,50550,-10460,86930,61575,-3395,16220,251190
2021-08-31,-8030,-8800,66600,50550,-10460,86930,61125,-4535,17120,250500
2021-09-01,-8030,-8800,66600,50550,-10460,86930,63525,-3875,16280,252720
2021-09-02,-8030,-8800,66600,50550,-10460,86930,64350,-4565,16760,253335
2021-09-03,-8030,-8800,66600,50550,-10460,86930,65325,-4480,14465,252100
2021-09-06,-8030,-8800,66600,50550,-10460,86930,69295,-3000,15125,258210
2021-09-07,-8030,-8800,66600,50550,-10460,86930,70690,-5640,15860,257700
2021-09-08,-8030,-8800,66600,50550,-10460,86930,72415,-7005,17180,259380
2021-09-09,-8030,-8800,66600,50550,-10460,86930,73240,-6285,16235,259980
2021-09-10,-8030,-8800,66600,50550,-10460,86930,71885,-5115,18200,261760
2021-09-13,-8030,-8805,66600,50550,-10460,86930,68380,-4605,17915,258475
2021-09-14,-8030,-8945,66600,50550,-10460,86930,72880,-4575,17960,262910
2021-09-15,-8030,-9065,66600,50550,-10460,86930,74155,-4460,18650,264870
2021-09-16,-8030,-8945,66600,50550,-10460,86930,70555,-3740,20720,264180
2021-09-17,-8030,-9315,66600,50550,-10460,86930,78050,-5665,20585,269245
2021-09-22,-8030,-9155,66600,50550,-10460,86930,81200,-4965,21080,273750
2021-09-23,-8030,-9255,66600,50550,-10460,86930,80300,-5565,20990,272060
2021-09-24,-8030,-8965,66600,50550,-10460,86925,87700,-4615,21050,280755
2021-09-27,-8030,-9275,66600,50550,-10460,88055,89995,-6765,22340,283010
2021-09-28,-8030,-9505,66600,50550,-10460,88405,90320,-7715,22535,282700
2021-09-29,-8030,-9645,66600,50550,-10460,88805,91695,-8915,24560,285160
2021-09-30,-8030,-10605,66600,50550,-10460,89605,92570,-13365,21980,278845
2021-10-08,-8030,-10645,66600,50550,-10460,89755,96670,-12370,21395,283465
2021-10-11,-8030,-10635,66600,50550,-10460,87965,97320,-12570,21485,282225
2021-10-12,-8030,-11175,66600,50550,-10460,88135,92320,-14810,21320,274450
2021-10-13,-8030,-11205,66600,50550,-10460,88655,90245,-14815,19805,271345
2021-10-14,-8030,-11155,66600,50550,-10460,89335,88520,-14845,19055,269570
2021-10-15,-8030,-11275,66600,50550,-10460,88785,90620,-15475,19775,271090
2021-10-18,-8030,-11375,66600,50550,-10460,89455,91095,-15265,18965,271535
2021-10-19,-8030,-11305,66600,50550,-10460,87345,87070,-14965,18755,265560
2021-10-20,-8030,-11275,66600,50550,-10460,84625,85445,-15360,18620,260715
2021-10-21,-8030,-11095,66600,50550,-10460,84695,84595,-14780,18650,260725
2021-10-22,-8030,-11005,66600,50550,-10460,83445,84595,-14580,18740,259855
2021-10-25,-8030,-11155,66600,50550,-10460,83660,82795,-14920,18935,257975
2021-10-26,-8030,-11255,66600,50550,-10460,83660,79790,-15120,20075,255810
2021-10-27,-8030,-10995,66600,50550,-10460,83660,79790,-14560,19895,256450
2021-10-28,-8030,-11095,66600,50550,-10460,83660,79790,-14500,20870,257385
2021-10-29,-8030,-11465,66600,50550,-10460,83660,79790,-16000,20735,255380
2021-11-01,-8030,-11515,66600,50550,-10460,83660,79790,-16240,20225,254580
2021-11-02,-8030,-11935,66600,50550,-10460,83660,79790,-16700,21560,255035
2021-11-03,-8030,-11855,66600,50550,-10460,83660,79790,-16105,21560,255710
2021-11-04,-8030,-12485,66600,50550,-10460,83660,79790,-16785,20420,253260
2021-11-05,-8030,-12265,66600,50550,-10460,83660,79790,-16455,19085,252475
2021-11-08,-8030,-12285,66600,50550,-10460,83660,79790,-16255,18860,252430
2021-11-09,-8030,-11995,66600,50550,-10460,83660,79790,-15835,18650,252930
2021-11-10,-8030,-11775,66600,50550,-10460,83660,79790,-15565,16505,251275
2021-11-11,-8030,-11565,66600,50550,-10460,83660,79790,-15275,15725,250995
2021-11-12,-8030,-11465,66600,50550,-10460,83660,79790,-15155,16655,252145
2021-11-15,-8030,-11215,66600,50550,-10460,83660,79790,-14845,16895,252945
2021-11-16,-8030,-11315,66600,50550,-10460,83660,79790,-14845,16550,252500
2021-11-17,-8030,-11065,66600,50550,-10460,83660,79790,-14565,16970,253450
2021-11-18,-8030,-11005,66600,50550,-10460,83660,79790,-14275,17525,254355
2021-11-19,-8030,-11095,66600,50550,-10460,83660,79790,-14695,17825,254145
2021-11-22,-8030,-10685,66600,50550,-10460,83660,79790,-14245,20165,257345
2021-11-23,-8030,-10575,66600,50550,-10460,83660,79790,-14205,21065,258395
2021-11-24,-8030,-10795,66600,50550,-10460,83660,79790,-14365,20930,257880
2021-11-25,-8030,-10875,66600,50550,-10460,83660,79790,-14715,20915,257435
2021-11-26,-8030,-10735,66600,50550,-10460,83660,79790,-14405,21620,258590
2021-11-29,-8030,-11095,66600,50550,-10460,83660,79790,-14795,23165,259385
2021-11-30,-8030,-11055,66600,50550,-10460,83660,79790,-14845,23195,259405
2021-12-01,-8030,-11035,66600,50550,-10465,83660,79790,-14715,24395,260750
2021-12-02,-8030,-10495,66600,50550,-10235,83660,79790,-14275,24365,261930
2021-12-03,-8030,-10745,66600,50550,-10585,83660,79790,-14445,23990,260785
2021-12-06,-8030,-11115,66600,50550,-10635,83660,79790,-14685,24005,260140
2021-12-07,-8030,-11175,66600,50550,-10435,83660,79790,-14835,24185,260310
2021-12-08,-8030,-10585,66600,50550,-10335,83660,79790,-14005,24875,262520
2021-12-09,-8030,-10305,66600,50550,-10405,83660,79790,-13675,26045,264230
2021-12-10,-8030,-10305,66600,50550,-11255,83660,79790,-13725,24425,261710
2021-12-13,-8030,-10815,66600,50550,-11485,83660,79790,-13955,24140,260455
2021-12-14,-8030,-10305,66600,50550,-11280,83660,79790,-13215,25130,262900
2021-12-15,-8030,-9865,66600,50550,-11280,83660,79790,-12985,23915,262355
2021-12-16,-8030,-9805,66600,50550,-11280,83660,79790,-12660,23000,261825
2021-12-17,-8030,-9955,66600,50550,-11280,83660,79790,-13060,23195,261470
2021-12-20,-8030,-10015,66600,50550,-11280,83660,79790,-13280,23120,261115
2021-12-21,-8030,-9755,66600,50550,-11280,83660,79790,-13220,22805,261120
2021-12-22,-8030,-9085,66600,50550,-11280,83660,79790,-12040,21950,262115
2021-12-23,-8030,-8905,66600,50550,-11280,83660,79790,-11480,21950,262855
2021-12-24,-8030,-9245,66600,50550,-11280,83660,79785,-12420,22475,262095
2021-12-27,-8030,-8935,66600,50550,-11280,83660,81065,-11880,21875,263625
2021-12-28,-8030,-9335,66600,50550,-11280,83660,81065,-12520,22115,262825
2021-12-29,-8030,-9255,66600,50550,-11280,83660,81065,-12440,23300,264170
2021-12-30,-8030,-9615,66600,50550,-11280,83660,81065,-12900,21845,261895
2021-12-31,-8030,-9025,66600,50550,-11280,83660,81060,-11520,23435,265450
2022-01-04,-8030,-8635,66600,50550,-11280,83660,80290,-11220,23450,265385
2022-01-05,-8030,-9435,66600,50550,-11280,83660,80285,-12780,24635,264205
2022-01-06,-8030,-9375,66600,50550,-11280,83660,80600,-12380,25850,266195
2022-01-07,-8030,-9385,66600,50550,-11280,83660,79465,-12320,25640,264900
2022-01-10,-8030,-9295,66600,50550,-11280,83660,79955,-12540,24590,264210
2022-01-11,-8030,-9155,66600,50550,-11280,83660,80690,-12020,23945,264960
2022-01-12,-8030,-9105,66600,50550,-11280,83660,80655,-12220,23240,264070
2022-01-13,-8030,-9565,66600,50550,-11280,83660,80650,-13340,23105,262350
2022-01-14,-8030,-9635,66600,50550,-11280,83655,79645,-13780,23645,261370
2022-01-17,-8030,-9785,66600,50550,-11280,84105,80070,-13700,23600,262130
2022-01-18,-8030,-9525,66600,50550,-11280,85245,80070,-13160,21350,261820
2022-01-19,-8030,-8935,66600,50550,-11280,85275,80070,-12000,20285,262535
2022-01-20,-8030,-8815,66600,50550,-11280,85345,80065,-11740,18830,261525
2022-01-21,-8030,-8975,66600,50550,-11280,84875,79165,-11640,20270,261535
2022-01-24,-8030,-9035,66600,50550,-11280,85515,79265,-11700,21155,263040
2022-01-25,-8030,-9025,66600,50550,-11280,85155,79910,-11260,21500,264120
2022-01-26,-8030,-8345,66600,50550,-11285,85115,80010,-9760,23390,268245
2022-01-27,-8030,-7945,66600,50550,-11265,86495,79475,-9480,24500,270900
2022-01-28,-8030,-5305,66600,50550,-9975,86755,82120,-4480,23990,282225
2022-02-07,-8030,-4995,66600,50550,-10145,87495,82040,-5025,23555,282045
2022-02-08,-8030,-4985,66595,50550,-11265,86675,82035,-4885,22745,279435
2022-02-09,-8030,-4325,67535,50550,-11485,87505,82980,-4715,22505,282520
2022-02-10,-8030,-4885,67310,50550,-12425,87295,81770,-5035,23795,280345
2022-02-11,-8030,-5035,67305,50550,-12120,86195,81030,-5095,21470,276270
2022-02-14,-8030,-5205,66510,50550,-12120,85385,79855,-5125,21270,273090
2022-02-15,-8030,-5035,66510,50550,-12125,86325,80160,-5060,21270,274565
2022-02-16,-8030,-4505,66510,50550,-12785,85215,78790,-4100,21270,272915
2022-02-17,-8030,-4535,66510,50550,-12055,86015,78790,-4040,21270,274475
2022-02-18,-8030,-4335,66510,50550,-12100,86605,78790,-3820,21270,275440
2022-02-21,-8030,-3925,66510,50550,-12100,85545,78790,-2660,21270,275950
2022-02-22,-8030,-3665,66510,50550,-12105,86225,78790,-2000,21270,277545
2022-02-23,-8030,-2705,66510,50550,-11935,85115,78790,-180,21270,279385
2022-02-24,-8030,-3795,66510,50550,-12665,85085,78790,-2460,21270,275255
2022-02-25,-8030,-4425,66510,50550,-11485,86415,78790,-3160,21270,276435
2022-02-28,-8030,-4115,66510,50550,-10960,87595,78790,-2520,21270,279090
2022-03-01,-8030,-4155,66510,50550,-10965,87835,78790,-2200,21270,279605
2022-03-02,-8030,-4165,66510,50550,-9895,88715,78790,-2240,21270,281505
2022-03-03,-8030,-4205,66510,50550,-10615,88315,78790,-2220,21270,280365
2022-03-04,-8030,-2785,66510,50550,-8665,90025,78790,1040,21270,288705
2022-03-07,-8030,-2335,66510,50550,-8960,88635,78790,3700,21270,290130
2022-03-08,-8030,-1515,66510,50550,-8965,87875,78790,6340,21270,292825
2022-03-09,-8030,-2025,66510,50550,-10445,87725,78790,6760,21270,291105
2022-03-10,-8030,-1595,66510,50550,-10150,88205,78790,7740,21270,293290
2022-03-11,-8030,-1425,66510,50550,-10150,86735,78790,6700,21270,290950
2022-03-14,-8030,-2345,66510,50550,-10150,86725,78785,3155,21270,286470
2022-03-15,-8030,-1835,66510,50550,-10150,88165,79740,6030,21270,292250
2022-03-16,-8030,-2085,66510,50550,-10150,88035,79740,5210,21270,291050
2022-03-17,-8030,-1145,66510,50550,-10150,88785,79740,7590,21270,295120
2022-03-18,-8030,-795,66510,50550,-10150,88765,79735,9030,21270,296885
2022-03-21,-8030,455,66510,50550,-10150,88905,80410,11830,21270,301750
2022-03-22,-8030,815,66510,50550,-10150,89305,80260,12210,21270,302740
2022-03-23,-8030,705,66510,50550,-10150,89235,80500,11390,21270,301980
2022-03-24,-8030,85,66510,50550,-10150,90225,81005,11010,21270,302475
2022-03-25,-8030,-295,66510,50550,-10150,90865,81425,10330,21270,302475
2022-03-28,-8030,-995,66510,50550,-10150,90455,81760,10430,21270,301800
2022-03-29,-8030,-1725,66510,50550,-10150,90655,81860,8830,21270,299770
2022-03-30,-8030,-1515,66510,50550,-10150,90635,81400,8750,21270,299420
2022-03-31,-8030,-3815,66510,50550,-10150,91645,82355,5630,21270,295965
2022-04-01,-8030,-3340,66510,50550,-10150,91135,81655,6510,21270,296110
2022-04-06,-8030,-3340,66510,50550,-10150,90735,81545,6810,21270,295900
2022-04-07,-8030,-3340,66510,50550,-10150,90405,81050,7570,21270,295835
2022-04-08,-8030,-3340,66510,50550,-10150,88835,80560,7950,21270,294155
2022-04-11,-8030,-3340,66510,50550,-10150,90255,81530,7650,21270,296245
2022-04-12,-8030,-3340,66510,50550,-10150,89315,80920,7370,21270,294415
2022-04-13,-8030,-3340,66510,50550,-10155,90055,81135,8305,21270,296300
2022-04-14,-8030,-3340,66510,50550,-10530,90435,80855,8695,21270,296415
2022-04-15,-8030,-3340,66510,50550,-10530,90315,81260,9625,21270,297630
2022-04-18,-8030,-3340,66510,50550,-10530,90095,80845,12115,21270,299485
2022-04-19,-8030,-3340,66510,50550,-10530,90685,81350,13195,21270,301660
2022-04-20,-8030,-3340,66510,50550,-10535,89975,80895,14155,21270,301450
2022-04-21,-8030,-3340,66510,50550,-11185,89195,79870,12770,21270,297610
2022-04-22,-8030,-3340,66510,50550,-12770,87345,78295,8690,21270,288520
2022-04-25,-8030,-3340,66510,50550,-12770,87525,78605,9170,21270,289490
2022-04-26,-8030,-3340,66510,50550,-12770,87935,79150,11530,21270,292805
2022-04-27,-8030,-3340,66510,50550,-12770,87955,78935,14610,21270,295690
2022-04-28,-8030,-3340,66510,50550,-12770,88345,78870,15490,21270,296895
2022-04-29,-8030,-3340,66510,50550,-12770,88515,79350,14890,21270,296945
2022-05-05,-8030,-3340,66510,50550,-12770,86495,79210,11725,21270,291620
2022-05-06,-8030,-3340,66510,50550,-12770,85905,78715,8870,21270,287680
2022-05-09,-8030,-3340,66510,50550,-12770,85415,78270,9510,21270,287385
2022-05-10,-8030,-3340,66510,50550,-12770,86190,79020,9150,21270,288550
2022-05-11,-8030,-3340,66510,50550,-12770,86190,78800,9190,21270,288370
2022-05-12,-8030,-3340,66510,50550,-12770,86190,78985,12470,21265,291830
2022-05-13,-8030,-3345,66510,50550,-12770,86190,79160,14985,20830,294080
2022-05-16,-8030,-3475,66510,50550,-12770,86190,78850,13985,19495,291305
2022-05-17,-8030,-3375,66510,50550,-12770,86190,78110,12835,20140,290160
2022-05-18,-8030,-3575,66510,50550,-12770,86190,78300,12085,20155,289415
2022-05-19,-8030,-2985,66510,50550,-12770,86190,77970,14485,19060,290980
2022-05-20,-8030,-2755,66510,50550,-12770,86190,77695,15685,19465,292540
2022-05-23,-8030,-3595,66510,50550,-12770,86190,77425,11635,19870,287785
2022-05-24,-8030,-3695,66510,50550,-12770,86190,76955,11535,19600,286845
2022-05-25,-8030,-3545,66510,50550,-12770,86190,76920,11685,19750,287260
2022-05-26,-8030,-3085,66510,50550,-12770,86190,76670,13785,18790,288610
2022-05-27,-8030,-3115,66510,50550,-12770,86190,77740,14685,19405,291165
2022-05-30,-8030,-2945,66510,50550,-12770,86190,77895,15685,20590,293675
2022-05-31,-8030,-3645,66510,50550,-12770,86190,77895,11835,21235,289770
2022-06-01,-8030,-3655,66510,50550,-12770,86190,77890,11885,20185,288755
2022-06-02,-8035,-3555,66510,50545,-12770,86190,79025,13035,18970,289915
2022-06-06,-6820,-3755,66510,50145,-12770,86190,79035,10885,19675,289095
2022-06-07,-6820,-3175,66510,49905,-12770,86190,79345,14235,19165,292585
2022-06-08,-6820,-3195,66510,50845,-12770,86190,78465,13585,19660,292470
2022-06-09,-6820,-2675,66510,50885,-12770,86190,78250,16935,20755,297260
2022-06-10,-6820,-3325,66510,51145,-12770,86190,77275,13135,20260,291600
2022-06-13,-6820,-3635,66510,52485,-12770,86185,76555,11185,21385,291080
2022-06-14,-6820,-3885,66510,52425,-12770,85740,76250,9435,21625,288510
2022-06-15,-6820,-3755,66510,52565,-12770,85740,75420,9635,20470,286995
2022-06-16,-6820,-3115,66510,52285,-12770,85740,75130,12785,19660,289405
2022-06-17,-6825,-3635,66510,51965,-12770,85740,74140,8685,20605,284415
2022-06-20,-7005,-4135,66510,53105,-12770,85740,73635,7385,21295,283760
2022-06-21,-7715,-4805,66510,53625,-12770,85740,72285,4235,21595,278700
2022-06-22,-7640,-5975,66510,53105,-12770,85740,72285,-215,21595,272635
2022-06-23,-7645,-6425,66510,53425,-12770,85740,72285,-3070,23455,271505
2022-06-24,-7030,-6295,66510,53205,-12770,85740,72285,-2630,21835,270850
2022-06-27,-7030,-5735,66510,52945,-12770,85740,72285,-510,22225,273660
2022-06-28,-7030,-5785,66510,52765,-12770,85740,72285,-1430,23425,273710
2022-06-29,-7030,-5485,66510,53145,-12770,85740,72285,-790,23500,275105
2022-06-30,-7030,-5715,66510,53665,-12770,85740,72285,-670,26065,278080
